soil_moisture,temperature,humidity,label
28.01,19.89,54.49,WATER_SOON
14.95,23.27,71.03,WATER_SOON
45.34,25.36,77.0,NO_WATER
13.75,23.1,92.28,WATER_SOON
89.83,27.87,55.35,NO_WATER
70.43,28.52,69.22,NO_WATER
88.6,27.7,79.87,NO_WATER
9.07,27.23,55.63,WATER_NOW
55.85,32.81,50.82,WATER_SOON
70.8,26.36,50.22,NO_WATER
66.49,29.41,94.21,NO_WATER
63.57,36.16,43.88,WATER_SOON
39.7,32.48,50.39,WATER_SOON
94.95,29.79,52.92,NO_WATER
42.52,22.99,47.89,NO_WATER
84.79,32.04,79.29,NO_WATER
18.55,35.23,73.24,WATER_NOW
42.78,26.48,67.66,WATER_SOON
39.66,28.67,50.86,WATER_SOON
67.08,22.53,72.25,NO_WATER
49.0,33.18,69.55,WATER_SOON
56.66,22.73,38.91,NO_WATER
6.81,25.13,75.29,WATER_NOW
69.03,27.23,47.07,NO_WATER
84.06,28.99,86.72,NO_WATER
80.71,23.59,52.25,NO_WATER
77.41,18.9,84.02,NO_WATER
28.52,33.11,83.04,WATER_NOW
20.33,25.15,45.94,WATER_NOW
74.95,35.37,62.9,NO_WATER
13.33,42.0,86.6,WATER_NOW
94.79,31.99,54.52,NO_WATER
50.38,39.2,69.33,WATER_SOON
51.67,34.42,54.96,WATER_SOON
35.07,20.13,82.06,NO_WATER
11.95,19.17,29.23,WATER_NOW
94.92,18.86,89.12,NO_WATER
63.91,31.05,92.93,NO_WATER
24.89,29.96,36.71,WATER_NOW
94.32,27.43,52.97,NO_WATER
65.74,37.87,71.51,NO_WATER
65.99,24.18,98.0,NO_WATER
75.57,22.14,58.47,NO_WATER
34.15,25.64,48.03,WATER_SOON
79.54,26.91,72.24,NO_WATER
63.67,29.73,73.12,NO_WATER
50.55,28.32,87.95,NO_WATER
40.11,34.44,36.07,WATER_SOON
29.43,24.94,40.96,WATER_SOON
84.52,28.04,63.05,NO_WATER
47.71,31.61,51.39,WATER_SOON
21.67,20.2,60.11,WATER_SOON
21.28,21.01,44.65,WATER_SOON
92.95,26.01,51.69,NO_WATER
61.61,22.52,55.06,NO_WATER
79.43,31.42,72.34,NO_WATER
85.72,21.97,35.4,NO_WATER
9.14,31.98,69.86,WATER_NOW
9.38,28.8,56.94,WATER_NOW
39.15,15.96,88.84,NO_WATER
28.63,36.96,62.94,WATER_NOW
81.45,24.71,98.0,NO_WATER
64.44,24.79,72.42,NO_WATER
69.52,28.58,76.41,NO_WATER
88.19,31.83,63.35,NO_WATER
53.33,24.48,65.62,NO_WATER
50.23,30.52,58.71,WATER_SOON
30.56,32.21,55.74,WATER_SOON
50.09,32.48,74.6,WATER_SOON
10.46,35.69,69.35,WATER_NOW
66.02,21.82,77.66,NO_WATER
79.56,33.24,84.92,NO_WATER
88.25,24.33,59.8,NO_WATER
48.25,28.71,91.64,WATER_SOON
74.08,22.27,67.78,NO_WATER
44.5,31.41,81.07,WATER_SOON
7.25,24.52,83.37,WATER_SOON
23.61,30.92,38.74,WATER_NOW
48.0,31.64,62.92,WATER_SOON
51.11,24.06,70.03,NO_WATER
45.34,30.66,98.0,NO_WATER
66.42,32.21,76.39,NO_WATER
33.94,31.28,52.22,WATER_SOON
57.47,22.53,61.23,NO_WATER
76.37,25.27,71.54,NO_WATER
8.95,32.6,82.53,WATER_NOW
77.37,16.04,98.0,NO_WATER
74.56,31.76,60.27,NO_WATER
69.54,30.94,26.67,NO_WATER
31.72,37.71,60.46,WATER_NOW
88.62,32.71,67.99,NO_WATER
89.96,32.99,98.0,NO_WATER
6.42,34.24,76.39,WATER_NOW
38.38,25.78,98.0,NO_WATER
82.47,23.2,41.43,NO_WATER
26.19,30.35,33.64,WATER_NOW
44.7,32.56,53.89,WATER_SOON
58.2,28.9,50.77,NO_WATER
47.3,18.75,48.47,NO_WATER
41.37,31.58,55.31,WATER_SOON
17.31,17.4,70.0,WATER_SOON
36.41,37.08,49.28,WATER_NOW
6.11,23.2,55.12,WATER_NOW
40.87,37.61,41.93,WATER_SOON
50.08,24.9,33.76,WATER_SOON
88.95,24.59,86.81,NO_WATER
69.76,23.37,72.57,NO_WATER
82.09,32.64,68.02,NO_WATER
13.1,29.02,64.4,WATER_NOW
76.86,26.82,48.74,NO_WATER
13.13,28.37,66.2,WATER_SOON
50.27,24.29,82.49,NO_WATER
57.88,26.66,72.24,NO_WATER
17.51,26.12,75.93,WATER_SOON
91.26,26.32,97.3,NO_WATER
34.2,30.75,68.37,WATER_SOON
22.31,15.0,65.13,WATER_SOON
26.16,25.71,79.77,WATER_SOON
51.43,29.49,44.07,WATER_SOON
42.41,32.47,74.45,WATER_SOON
65.11,32.43,77.59,NO_WATER
88.47,27.39,61.75,NO_WATER
79.45,24.53,53.33,NO_WATER
30.81,19.61,60.56,WATER_SOON
33.98,40.76,41.61,WATER_NOW
70.19,34.64,67.46,NO_WATER
28.81,32.94,38.7,WATER_NOW
64.04,29.84,68.94,NO_WATER
66.11,28.32,32.41,NO_WATER
12.8,35.17,74.66,WATER_NOW
42.26,23.53,75.43,NO_WATER
33.59,31.12,75.3,WATER_SOON
48.65,29.45,63.02,WATER_SOON
94.89,34.61,76.15,NO_WATER
82.36,28.05,27.41,NO_WATER
13.99,22.17,55.03,WATER_SOON
90.62,31.02,53.77,NO_WATER
73.4,38.6,71.11,NO_WATER
29.65,42.0,68.2,WATER_NOW
50.11,28.78,51.57,WATER_SOON
85.89,36.7,74.88,NO_WATER
63.68,23.77,86.32,NO_WATER
58.06,28.9,59.5,NO_WATER
35.82,35.15,59.72,WATER_NOW
81.45,35.92,85.0,NO_WATER
8.16,29.93,63.78,WATER_NOW
45.59,30.39,75.86,NO_WATER
73.22,29.06,53.89,NO_WATER
23.34,32.19,63.14,WATER_NOW
91.81,20.64,62.22,NO_WATER
34.86,29.36,74.12,WATER_SOON
88.05,34.25,87.99,NO_WATER
19.04,24.2,85.47,WATER_SOON
82.45,17.22,52.98,NO_WATER
87.26,27.83,82.79,NO_WATER
23.85,27.92,77.31,WATER_SOON
40.47,28.92,58.68,WATER_SOON
83.19,35.66,50.45,NO_WATER
77.24,24.92,68.55,NO_WATER
20.57,32.42,78.0,WATER_SOON
26.92,29.13,61.01,WATER_NOW
90.4,28.92,31.23,NO_WATER
51.73,23.99,74.71,NO_WATER
25.32,23.81,72.22,WATER_SOON
89.63,30.47,63.81,NO_WATER
55.67,23.26,60.66,NO_WATER
21.23,19.56,90.01,WATER_SOON
74.24,36.29,80.42,NO_WATER
49.6,37.84,70.01,WATER_SOON
18.89,33.14,58.66,WATER_NOW
89.34,24.12,45.21,NO_WATER
61.85,28.04,69.76,NO_WATER
9.26,25.46,95.88,WATER_SOON
83.88,28.15,88.43,NO_WATER
56.41,26.43,63.97,NO_WATER
42.83,15.0,58.94,NO_WATER
54.34,31.04,60.81,WATER_SOON
41.2,26.69,98.0,NO_WATER
36.91,28.7,98.0,WATER_SOON
80.36,29.48,75.83,NO_WATER
38.95,32.3,66.94,WATER_SOON
17.4,36.78,85.03,WATER_NOW
13.26,25.33,78.72,WATER_SOON
77.56,24.99,58.43,NO_WATER
52.74,30.36,74.59,NO_WATER
50.41,36.24,28.85,WATER_SOON
65.73,32.0,59.0,NO_WATER
28.83,30.72,48.63,WATER_NOW
18.55,29.76,61.85,WATER_NOW
81.0,36.69,42.93,NO_WATER
92.82,27.77,29.81,NO_WATER
68.44,33.62,48.79,NO_WATER
23.49,31.81,77.37,WATER_SOON
14.77,30.93,65.15,WATER_NOW
25.95,20.04,76.17,WATER_SOON
33.72,34.44,37.99,WATER_SOON
16.02,35.49,59.83,WATER_NOW
43.13,29.07,70.4,WATER_SOON
92.18,22.53,81.95,NO_WATER
75.82,29.67,81.41,NO_WATER
60.23,24.68,55.96,NO_WATER
88.4,30.98,59.59,NO_WATER
80.92,20.7,60.6,NO_WATER
72.66,30.2,79.81,NO_WATER
17.58,28.96,66.02,WATER_SOON
22.24,33.0,49.29,WATER_NOW
25.07,19.17,64.27,WATER_SOON
85.33,30.3,54.99,NO_WATER
7.27,25.78,88.23,WATER_SOON
35.57,29.76,43.64,WATER_SOON
48.14,24.83,55.82,NO_WATER
22.01,29.54,87.25,WATER_NOW
66.32,32.71,79.76,NO_WATER
55.08,30.49,76.66,WATER_SOON
14.96,37.85,66.05,WATER_NOW
17.73,25.71,57.06,WATER_NOW
31.29,38.45,64.31,WATER_NOW
35.47,40.23,77.65,WATER_NOW
76.62,28.79,79.24,NO_WATER
86.88,29.91,60.23,NO_WATER
75.88,38.31,40.64,NO_WATER
35.32,35.72,54.77,WATER_NOW
7.84,25.06,58.91,WATER_SOON
93.54,22.68,85.8,NO_WATER
47.65,25.74,70.43,WATER_SOON
80.98,35.18,84.26,NO_WATER
33.99,31.29,98.0,WATER_SOON
5.78,26.94,73.18,WATER_NOW
76.82,25.13,49.09,NO_WATER
88.95,31.83,98.0,NO_WATER
45.55,23.96,39.61,NO_WATER
42.5,25.36,59.36,WATER_SOON
52.83,19.88,53.0,NO_WATER
82.91,32.97,51.95,NO_WATER
10.22,21.25,62.73,WATER_SOON
43.29,30.63,32.6,WATER_SOON
40.35,24.35,82.94,NO_WATER
28.19,29.97,94.19,WATER_SOON
66.72,23.58,81.56,NO_WATER
22.01,18.22,46.12,WATER_SOON
27.97,23.16,74.03,WATER_SOON
33.2,36.64,65.11,WATER_NOW
36.18,27.92,47.36,WATER_SOON
40.39,23.92,79.76,NO_WATER
39.45,31.27,39.19,WATER_SOON
90.01,42.0,51.85,NO_WATER
16.69,31.17,84.87,WATER_NOW
93.61,34.41,77.99,NO_WATER
51.97,26.85,77.74,NO_WATER
50.93,37.1,60.77,WATER_SOON
33.94,30.74,55.32,WATER_SOON
47.19,32.16,61.83,WATER_SOON
11.59,27.04,70.54,WATER_NOW
85.9,24.26,55.21,NO_WATER
94.89,31.75,87.38,NO_WATER
6.83,29.43,77.84,WATER_NOW
51.06,32.41,87.41,WATER_SOON
7.16,27.14,57.59,WATER_NOW
14.5,31.38,38.14,WATER_NOW
9.51,35.36,85.97,WATER_NOW
18.81,36.44,73.63,WATER_NOW
72.91,26.23,68.69,NO_WATER
46.56,35.05,51.77,WATER_SOON
20.39,25.84,73.26,WATER_SOON
43.8,31.1,51.86,WATER_SOON
77.95,23.02,93.31,NO_WATER
94.9,29.36,57.55,NO_WATER
93.4,39.66,74.28,NO_WATER
6.96,27.07,76.3,WATER_NOW
26.92,28.68,48.25,WATER_SOON
21.29,32.22,64.33,WATER_NOW
11.36,26.56,56.0,WATER_NOW
82.27,25.96,75.9,NO_WATER
19.66,31.3,93.84,WATER_SOON
91.54,26.98,52.23,NO_WATER
52.67,27.58,49.26,WATER_SOON
79.47,25.13,65.82,NO_WATER
18.5,41.76,27.16,WATER_NOW
22.27,25.78,66.64,WATER_SOON
54.45,23.46,98.0,NO_WATER
58.17,28.5,71.33,NO_WATER
21.34,29.75,71.92,WATER_SOON
27.15,25.76,78.83,WATER_SOON
64.84,30.57,66.75,NO_WATER
56.2,29.17,62.26,WATER_SOON
50.75,27.97,61.08,WATER_SOON
90.5,27.48,85.29,NO_WATER
94.84,29.94,57.13,NO_WATER
89.74,21.17,37.18,NO_WATER
9.8,26.18,89.11,WATER_SOON
80.26,33.1,78.25,NO_WATER
54.57,30.66,91.06,NO_WATER
80.1,21.94,65.44,NO_WATER
9.06,26.63,44.5,WATER_NOW
92.6,25.2,69.4,NO_WATER
22.71,27.47,62.83,WATER_SOON
52.57,27.54,66.53,NO_WATER
38.37,29.89,94.66,WATER_SOON
25.89,24.18,72.38,WATER_SOON
33.87,35.94,31.27,WATER_NOW
67.38,28.44,62.01,NO_WATER
22.44,31.61,46.51,WATER_NOW
86.91,21.31,98.0,NO_WATER
35.74,29.38,46.84,WATER_SOON
32.18,37.88,65.04,WATER_NOW
10.14,32.33,55.18,WATER_NOW
72.37,27.93,33.62,NO_WATER
16.31,34.86,79.12,WATER_NOW
29.42,17.64,58.39,NO_WATER
84.9,26.93,93.65,NO_WATER
30.49,34.85,39.06,WATER_NOW
74.49,26.2,64.77,NO_WATER
69.81,25.38,98.0,NO_WATER
29.03,21.89,82.38,WATER_SOON
42.92,25.32,42.19,WATER_SOON
5.67,29.7,46.23,WATER_NOW
82.47,29.98,85.66,NO_WATER
42.26,42.0,62.59,WATER_SOON
93.89,28.19,65.99,NO_WATER
93.94,29.27,76.79,NO_WATER
56.41,28.41,79.72,NO_WATER
82.8,24.12,40.0,NO_WATER
56.06,23.33,48.67,NO_WATER
29.81,30.24,61.16,WATER_SOON
32.9,26.27,64.0,WATER_SOON
53.77,28.75,41.61,NO_WATER
86.03,23.97,98.0,NO_WATER
34.15,28.72,79.41,WATER_SOON
74.7,26.59,48.43,NO_WATER
68.65,29.9,56.51,NO_WATER
20.72,21.65,55.9,WATER_SOON
59.54,27.69,43.64,WATER_SOON
67.63,22.64,72.06,NO_WATER
19.65,19.9,51.45,WATER_SOON
36.03,37.25,87.88,WATER_SOON
23.85,30.11,61.21,WATER_SOON
57.62,25.79,54.6,NO_WATER
56.1,28.98,43.25,NO_WATER
44.83,18.51,82.87,NO_WATER
65.73,28.34,58.1,NO_WATER
73.94,28.29,80.29,NO_WATER
66.11,32.37,56.05,NO_WATER
45.34,27.75,68.68,WATER_SOON
55.67,29.79,93.69,NO_WATER
40.47,33.42,95.92,WATER_SOON
48.01,27.43,64.89,NO_WATER
83.14,29.54,63.98,NO_WATER
51.48,29.17,85.6,NO_WATER
62.19,25.07,74.4,NO_WATER
79.5,18.3,61.2,NO_WATER
94.19,36.48,73.53,NO_WATER
13.73,23.23,98.0,WATER_SOON
48.58,24.57,41.84,NO_WATER
40.64,22.39,43.3,NO_WATER
25.42,29.26,84.61,WATER_SOON
79.21,27.26,69.68,NO_WATER
31.02,33.69,60.2,WATER_SOON
59.56,34.51,66.18,NO_WATER
37.96,21.78,61.93,NO_WATER
11.31,31.78,75.61,WATER_NOW
67.6,30.72,72.0,NO_WATER
12.74,26.87,50.09,WATER_NOW
30.94,28.76,47.81,WATER_SOON
12.64,29.69,86.39,WATER_SOON
44.13,23.81,58.96,WATER_SOON
49.45,37.11,68.92,WATER_SOON
73.83,37.12,48.26,NO_WATER
74.51,27.26,57.33,NO_WATER
88.83,27.93,76.85,NO_WATER
74.72,26.18,51.21,NO_WATER
46.67,24.36,91.3,NO_WATER
58.61,36.47,81.65,WATER_SOON
52.65,26.83,52.04,NO_WATER
58.49,34.06,87.33,NO_WATER
70.91,32.89,64.93,NO_WATER
54.99,34.05,98.0,NO_WATER
32.73,33.98,74.09,WATER_SOON
40.19,33.2,73.24,WATER_SOON
62.34,34.04,79.81,NO_WATER
90.47,37.2,28.15,NO_WATER
94.54,40.63,79.4,NO_WATER
93.17,26.18,63.4,NO_WATER
32.17,27.39,65.43,WATER_SOON
65.03,28.83,71.47,NO_WATER
39.87,32.58,60.67,WATER_SOON
72.76,29.53,39.53,NO_WATER
17.03,34.28,46.92,WATER_NOW
78.43,28.95,80.68,NO_WATER
91.57,29.28,51.08,NO_WATER
37.96,26.18,81.71,NO_WATER
22.82,28.1,42.92,WATER_NOW
62.64,34.9,36.0,WATER_SOON
64.36,23.83,85.4,NO_WATER
15.95,30.74,29.97,WATER_NOW
19.54,33.35,62.58,WATER_NOW
12.6,36.45,64.99,WATER_NOW
71.51,24.53,68.38,NO_WATER
66.15,33.74,83.26,NO_WATER
77.99,29.37,58.78,NO_WATER
84.55,24.48,49.74,NO_WATER
88.22,24.98,49.15,NO_WATER
29.89,22.89,72.7,WATER_SOON
30.93,33.27,72.6,WATER_SOON
12.6,35.99,79.91,WATER_NOW
84.78,24.76,26.16,NO_WATER
61.92,30.04,50.92,NO_WATER
59.47,39.33,93.13,WATER_SOON
41.29,28.37,52.86,WATER_SOON
84.61,30.96,52.17,NO_WATER
81.68,31.07,79.4,NO_WATER
90.11,16.2,59.39,NO_WATER
51.36,30.95,77.16,WATER_SOON
60.3,32.45,66.43,NO_WATER
87.75,32.57,56.5,NO_WATER
32.61,24.15,71.22,WATER_SOON
59.29,20.22,87.36,NO_WATER
40.45,27.31,20.99,WATER_SOON
37.74,23.83,49.14,WATER_SOON
85.65,26.61,91.61,NO_WATER
65.16,42.0,69.82,WATER_SOON
82.43,31.85,61.05,NO_WATER
41.26,22.43,80.65,WATER_SOON
29.65,29.04,69.66,WATER_SOON
68.73,32.48,54.24,NO_WATER
54.86,24.1,62.74,NO_WATER
24.59,24.98,39.43,WATER_SOON
42.88,33.16,66.98,WATER_SOON
24.61,30.36,83.48,WATER_SOON
24.06,24.84,80.3,WATER_SOON
28.43,28.69,50.7,WATER_SOON
80.79,35.87,85.04,NO_WATER
45.95,29.73,54.6,WATER_SOON
27.25,23.94,42.24,WATER_SOON
32.13,25.63,73.92,WATER_SOON
80.23,29.1,69.93,NO_WATER
91.89,35.28,42.9,NO_WATER
74.8,26.02,70.39,NO_WATER
73.22,26.07,45.21,NO_WATER
38.63,33.15,82.81,WATER_SOON
46.51,29.38,61.35,NO_WATER
16.78,28.9,49.45,WATER_NOW
84.12,27.66,69.47,NO_WATER
44.5,20.8,65.51,NO_WATER
94.69,32.97,45.76,NO_WATER
58.68,25.15,70.71,NO_WATER
41.94,30.59,63.15,WATER_SOON
68.4,23.44,98.0,NO_WATER
68.52,33.53,62.6,NO_WATER
83.2,31.9,86.38,NO_WATER
69.32,38.98,61.15,WATER_SOON
22.08,28.93,58.61,WATER_SOON
33.1,27.88,86.16,WATER_SOON
59.22,28.11,98.0,NO_WATER
21.5,28.41,62.39,WATER_NOW
88.69,34.33,81.91,NO_WATER
83.8,16.0,68.11,NO_WATER
87.2,26.75,55.36,NO_WATER
13.25,28.69,64.3,WATER_SOON
44.61,30.25,86.84,WATER_SOON
78.53,22.3,80.85,NO_WATER
57.32,30.74,90.21,NO_WATER
40.09,26.3,81.06,WATER_SOON
54.24,31.16,60.61,NO_WATER
57.6,24.11,76.2,NO_WATER
77.89,27.04,88.29,NO_WATER
71.34,24.0,76.4,NO_WATER
28.23,25.59,60.85,WATER_SOON
44.34,28.19,98.0,NO_WATER
46.99,37.22,98.0,WATER_SOON
23.66,30.16,82.91,WATER_SOON
55.92,22.08,74.66,NO_WATER
10.25,23.39,56.67,WATER_SOON
20.24,36.31,70.14,WATER_NOW
76.81,29.27,26.85,NO_WATER
55.89,31.02,62.17,NO_WATER
89.33,23.23,36.68,NO_WATER
92.89,31.97,91.12,NO_WATER
18.97,23.6,93.9,WATER_SOON
6.46,20.54,98.0,WATER_SOON
44.33,32.16,72.06,WATER_SOON
55.64,30.69,68.71,WATER_SOON
55.63,20.59,63.0,NO_WATER
79.41,32.32,60.31,NO_WATER
47.06,33.99,82.25,WATER_SOON
25.12,32.26,90.66,WATER_SOON
90.56,29.73,69.44,NO_WATER
17.24,26.29,98.0,WATER_SOON
79.41,33.25,64.08,NO_WATER
64.82,20.04,80.26,NO_WATER
70.43,31.1,67.86,NO_WATER
69.34,31.2,48.87,NO_WATER
80.7,29.91,96.56,NO_WATER
18.75,20.21,56.41,WATER_SOON
69.22,24.9,52.4,NO_WATER
35.72,24.65,52.74,WATER_SOON
87.72,33.08,77.86,NO_WATER
82.09,24.24,65.3,NO_WATER
32.16,26.49,86.95,WATER_SOON
21.18,26.48,58.74,WATER_SOON
90.56,36.15,67.46,NO_WATER
58.04,33.21,97.23,NO_WATER
30.29,32.96,70.44,WATER_SOON
73.68,25.24,66.26,NO_WATER
75.69,28.12,88.78,NO_WATER
22.55,24.3,70.03,WATER_SOON
72.95,32.1,65.84,NO_WATER
9.15,26.07,74.25,WATER_SOON
71.14,33.99,43.51,NO_WATER
9.0,26.89,72.66,WATER_SOON
49.47,28.08,60.2,WATER_SOON
30.26,29.72,81.32,WATER_SOON
93.73,29.47,83.41,NO_WATER
9.73,28.29,83.18,WATER_SOON
93.41,25.15,54.31,NO_WATER
5.09,32.67,67.39,WATER_NOW
43.12,28.3,69.9,NO_WATER
47.87,30.47,66.02,WATER_SOON
11.32,25.86,90.93,WATER_SOON
28.27,26.96,65.88,WATER_SOON
5.43,27.39,48.92,WATER_NOW
39.13,31.47,69.2,WATER_SOON
42.22,26.74,41.38,WATER_SOON
31.53,27.66,88.33,WATER_SOON
82.11,30.24,78.51,NO_WATER
54.94,29.45,58.69,NO_WATER
27.7,30.51,52.62,WATER_SOON
26.08,32.74,41.84,WATER_NOW
6.12,26.61,91.42,WATER_SOON
77.04,20.32,84.68,NO_WATER
88.15,26.56,50.17,NO_WATER
47.6,26.02,46.7,NO_WATER
47.4,30.76,67.8,WATER_SOON
22.47,19.8,59.64,WATER_SOON
89.83,35.17,88.85,NO_WATER
89.0,30.02,78.53,NO_WATER
52.95,27.85,42.04,NO_WATER
91.32,33.19,79.62,NO_WATER
44.86,30.85,77.22,WATER_SOON
83.75,26.51,98.0,NO_WATER
40.65,26.51,54.55,WATER_SOON
29.06,28.64,46.49,WATER_NOW
5.6,39.85,64.16,WATER_NOW
77.36,30.29,41.3,NO_WATER
68.46,29.29,57.6,NO_WATER
15.69,27.23,48.74,WATER_NOW
55.33,27.8,60.11,NO_WATER
6.96,31.4,91.97,WATER_NOW
11.01,29.26,38.26,WATER_NOW
27.5,31.0,76.53,WATER_SOON
36.62,37.2,72.2,WATER_SOON
68.92,32.89,80.13,NO_WATER
49.24,30.0,81.13,NO_WATER
28.87,26.53,63.37,WATER_SOON
48.92,31.46,72.61,NO_WATER
18.65,23.53,88.9,WATER_SOON
14.96,30.69,75.8,WATER_NOW
40.23,28.51,91.04,WATER_SOON
78.47,22.77,55.05,NO_WATER
42.46,25.61,24.16,WATER_SOON
78.75,31.57,61.5,NO_WATER
71.0,20.8,71.76,NO_WATER
27.21,26.8,74.17,WATER_SOON
79.41,34.53,77.2,NO_WATER
94.18,37.37,57.43,NO_WATER
7.8,31.64,78.94,WATER_NOW
29.17,26.17,69.46,WATER_SOON
8.23,28.29,73.25,WATER_NOW
27.36,23.63,66.43,WATER_SOON
69.53,33.41,57.36,NO_WATER
46.25,35.8,73.09,WATER_SOON
76.5,38.44,83.62,NO_WATER
76.16,26.12,92.11,NO_WATER
87.97,27.67,73.14,NO_WATER
41.71,31.5,69.73,WATER_SOON
60.22,35.49,38.81,WATER_SOON
49.6,32.58,54.4,WATER_SOON
91.3,28.03,32.69,NO_WATER
26.97,29.03,69.18,WATER_NOW
50.79,19.47,93.82,NO_WATER
72.68,29.03,51.73,NO_WATER
93.61,23.4,55.57,NO_WATER
90.79,27.0,94.63,NO_WATER
28.14,26.57,64.23,WATER_SOON
21.74,25.83,86.41,WATER_SOON
17.55,31.1,97.05,WATER_SOON
94.05,30.45,73.32,NO_WATER
66.27,33.98,61.4,NO_WATER
18.3,30.24,45.3,WATER_NOW
32.63,32.48,59.65,WATER_SOON
70.67,26.74,69.82,NO_WATER
12.96,39.59,71.71,WATER_NOW
90.59,24.15,76.6,NO_WATER
88.89,28.37,89.95,NO_WATER
34.16,26.55,71.36,WATER_SOON
20.85,34.0,89.97,WATER_SOON
15.28,30.32,56.89,WATER_NOW
30.82,29.64,88.44,WATER_SOON
90.0,27.93,79.83,NO_WATER
9.21,28.5,46.03,WATER_NOW
61.85,29.13,80.97,NO_WATER
93.8,26.52,82.09,NO_WATER
22.37,26.95,87.34,WATER_SOON
66.46,24.1,92.15,NO_WATER
52.26,23.86,57.9,NO_WATER
33.06,25.04,63.15,WATER_SOON
45.44,23.39,70.14,NO_WATER
77.89,35.39,60.65,NO_WATER
92.46,31.5,63.99,NO_WATER
53.28,25.51,52.53,NO_WATER
5.06,18.66,51.01,WATER_NOW
20.34,23.67,90.04,WATER_SOON
45.93,31.29,63.73,WATER_SOON
22.4,27.89,57.15,WATER_SOON
81.48,35.53,72.55,NO_WATER
37.74,27.38,44.62,WATER_SOON
6.82,27.75,95.21,WATER_NOW
76.09,22.81,56.72,NO_WATER
9.45,18.18,63.86,WATER_SOON
46.74,24.99,59.19,NO_WATER
75.81,28.14,60.19,NO_WATER
79.4,26.95,20.95,NO_WATER
52.28,27.38,68.5,NO_WATER
24.5,32.17,47.28,WATER_NOW
75.05,35.2,61.06,NO_WATER
17.15,31.16,38.84,WATER_NOW
63.27,26.9,68.07,NO_WATER
19.79,29.66,55.29,WATER_NOW
22.46,31.17,49.9,WATER_NOW
78.95,24.99,71.75,NO_WATER
69.86,22.82,63.33,NO_WATER
60.56,27.92,41.39,NO_WATER
91.64,30.53,49.14,NO_WATER
34.69,29.9,45.07,WATER_SOON
5.17,26.53,51.81,WATER_NOW
47.46,34.79,66.27,WATER_SOON
92.63,34.63,69.78,NO_WATER
6.48,33.79,76.36,WATER_NOW
5.24,29.39,67.14,WATER_NOW
25.82,38.1,50.25,WATER_NOW
70.68,18.14,83.41,NO_WATER
18.76,27.5,67.91,WATER_SOON
8.02,30.84,88.52,WATER_SOON
49.78,27.61,68.7,WATER_SOON
28.71,30.87,66.42,WATER_SOON
65.62,24.29,49.89,NO_WATER
53.55,31.6,47.29,NO_WATER
15.54,29.12,62.78,WATER_NOW
7.14,28.24,45.53,WATER_NOW
76.56,25.13,61.92,NO_WATER
16.42,28.31,83.46,WATER_SOON
58.52,34.52,71.97,NO_WATER
42.5,36.56,60.13,WATER_SOON
70.46,37.47,54.94,NO_WATER
92.07,27.52,73.8,NO_WATER
81.22,25.88,94.21,NO_WATER
69.08,27.3,45.9,NO_WATER
28.81,32.82,62.82,WATER_NOW
24.52,25.96,64.57,WATER_SOON
12.03,35.87,60.86,WATER_NOW
54.74,28.86,55.71,NO_WATER
57.38,30.63,80.25,NO_WATER
32.14,24.44,67.93,WATER_SOON
83.55,28.65,79.51,NO_WATER
28.55,22.08,89.09,NO_WATER
93.31,25.51,55.7,NO_WATER
34.42,29.39,57.38,WATER_SOON
5.83,24.75,43.71,WATER_NOW
85.27,29.55,64.67,NO_WATER
63.33,22.97,81.55,NO_WATER
83.19,29.3,72.23,NO_WATER
33.88,35.18,65.29,WATER_NOW
53.0,20.6,57.88,NO_WATER
82.4,36.45,67.78,NO_WATER
65.77,26.69,80.68,NO_WATER
30.82,22.02,49.77,WATER_SOON
84.35,21.65,58.05,NO_WATER
27.91,20.37,33.6,WATER_SOON
83.14,23.83,75.7,NO_WATER
52.78,29.25,54.72,NO_WATER
70.85,33.44,97.09,NO_WATER
64.71,26.76,92.84,NO_WATER
41.62,30.93,67.29,WATER_SOON
34.09,31.13,70.56,WATER_SOON
86.96,41.86,71.04,NO_WATER
60.51,27.17,36.07,NO_WATER
15.98,29.97,83.34,WATER_SOON
59.99,29.15,88.33,NO_WATER
75.45,32.98,62.17,NO_WATER
79.57,36.9,50.69,NO_WATER
55.43,25.65,55.19,NO_WATER
52.43,33.21,76.43,WATER_SOON
33.1,30.41,97.94,WATER_SOON
32.16,28.65,53.73,WATER_SOON
12.9,39.29,98.0,WATER_NOW
8.08,22.87,71.33,WATER_NOW
90.71,26.68,36.85,NO_WATER
72.39,31.47,66.45,NO_WATER
35.15,34.14,83.48,WATER_SOON
54.15,38.81,44.66,WATER_SOON
91.38,30.46,45.42,NO_WATER
60.31,31.85,56.75,NO_WATER
84.95,24.09,49.36,NO_WATER
69.89,27.42,73.65,NO_WATER
27.47,19.69,83.98,NO_WATER
76.43,26.9,72.27,NO_WATER
15.37,30.08,46.33,WATER_NOW
19.18,37.62,60.68,WATER_NOW
12.96,28.51,40.93,WATER_NOW
84.46,37.15,40.51,NO_WATER
27.13,29.71,52.96,WATER_SOON
71.91,28.05,50.87,NO_WATER
52.41,37.09,46.53,WATER_SOON
30.93,27.24,77.17,WATER_SOON
57.67,29.61,42.54,NO_WATER
33.31,31.13,62.97,WATER_SOON
92.85,27.85,35.64,NO_WATER
36.23,30.62,67.37,WATER_SOON
